gene_id	variant_id	logafc	sample	Tissue	total_coverage	variants	log2_aFC	TOTAL_COUNT	dir	thresh
ENSG00000197061.5	chr6@26104052@T@C	0.16327733	GTOP-CB281-3082	Spleen	13321	rs2229768	-0.515838140066336	554	diff	20
ENSG00000203875.14	chr6@85678170@G@T	2.89812039	GTOP-CB281-3082	Spleen	465	rs1059307	1.7078192485066896	384	same	20
ENSG00000112419.15	chr6@143827139@T@C	2.9068906	GTOP-CB281-3082	Spleen	51	rs118105027	1.5305147166987798	70	same	20
ENSG00000281103.5	chr7@38359212@T@C	-2.24792751	GTOP-CB281-3082	Spleen	23	rs2907763	-1.5405683813627027	43	same	20
ENSG00000106178.7	chr7@75811348@A@G	-0.89475684	GTOP-CB281-3082	Spleen	569	rs28374387	-1.0349337901093871	311	same	20
ENSG00000091140.15	chr7@107919746@C@T	0.57190635	GTOP-CB281-3082	Spleen	276	rs4518	0.8930847960834881	100	same	20
ENSG00000106565.19	chr7@150791528@A@G	-0.51359364	GTOP-CB281-3082	Spleen	1073	rs2302479	-0.578783925792032	389	same	20
ENSG00000130193.8	chr8@142727533@C@T	1.05062607	GTOP-CB281-3082	Spleen	86	rs2585138	1.6880559936852597	38	same	20
ENSG00000122692.9	chr9@33047213@A@C	-1.23446525	GTOP-CB281-3082	Spleen	57	rs2274768	-3.146841388329271	69	same	20
ENSG00000136754.18	chr10@26748567@A@G	-0.48542683	GTOP-CC131-3082	Spleen	396	rs7086847	0.4970732681448552	340	diff	20
ENSG00000156113.25	chr10@77636494@C@G	-2.87446912	GTOP-CC131-3082	Spleen	50	rs139968359	-1.2479275134435857	81	same	20
ENSG00000107798.18	chr10@89213919@A@T	-0.65076795	GTOP-CC131-3082	Spleen	6957	rs1131706	-0.6543489261172245	5938	same	20
ENSG00000107593.17	chr10@100288758@T@C	-1.857981	GTOP-CC131-3082	Spleen	37	rs17112875	-1.2995602818589078	45	same	20
ENSG00000055950.17	chr10@100986746@C@T	-0.88070107	GTOP-CC131-3082	Spleen	179	rs2863095	-0.9448584458075392	234	same	20
ENSG00000182022.18	chr10@124021243@G@C	1.91753784	GTOP-CC131-3082	Spleen	43	rs4072194	3.6244908649077936	40	same	20
ENSG00000167244.22	chr11@2129862@C@T	-4.39231742	GTOP-CC131-3082	Spleen	22	rs181296097	-4.879145605125614	213	same	20
ENSG00000170955.10	chr11@6319476@A@G	-0.47873217	GTOP-CC131-3082	Spleen	517	rs1051992	-1.0170735133589415	127	same	20
ENSG00000197629.6	chr11@59209899@T@G	-0.61935951	GTOP-CC131-3082	Spleen	946	rs12791481	-0.6910160083057114	1668	same	20
ENSG00000245532.12	chr11@65439998@T@C	-1.11103131	GTOP-CC131-3082	Spleen	79	rs481335	-0.77641674488493	274	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.27601663	GTOP-CC131-3082	Spleen	3628	rs3133187	-0.31909093558383295	1144	same	20
ENSG00000137726.17	chr11@117837910@G@A	-0.31673543	GTOP-CC131-3082	Spleen	750	rs520333	-0.39136859338521146	1172	same	20
GTOPG000000484	chr12@6182726@A@G	2.5849625	GTOP-CC131-3082	Spleen	35	rs998908	2.4329594072761065	32	same	20
ENSG00000159403.18	chr12@7089608@C@T	-0.80589248	GTOP-CC131-3082	Spleen	775	rs1126605	-0.5377805639910835	1270	same	20
ENSG00000111341.10	chr12@14882147@T@C	0.43544896	GTOP-CC131-3082	Spleen	454	rs4236	0.570122009410255	1133	same	20
ENSG00000140319.11	chr15@40036374@G@C	-0.15780189	GTOP-CC131-3082	Spleen	6461	rs7535	-0.30580842952408543	1288	same	20
ENSG00000196502.15	chr16@28606186@C@T	-1.14684139	GTOP-CC131-3082	Spleen	135	rs41278160	-1.701714746983154	370	same	20
ENSG00000289755.2	chr16@28606186@C@T	-2.17632277	GTOP-CC131-3082	Spleen	138	rs41278160	-1.701714746983154	370	same	20
ENSG00000140943.18	chr16@84054442@C@T	-1.35230174	GTOP-CC131-3082	Spleen	167	rs11607	-0.5415699052077755	221	same	20
ENSG00000261371.6	chr17@64322640@G@A	0.56390089	GTOP-CC131-3082	Spleen	399	rs1050382	0.6068858162572157	714	same	20
ENSG00000070526.15	chr17@76625491@G@A	-2.55019708	GTOP-CC131-3082	Spleen	48	rs148549229	-2.584962500721156	63	same	20
ENSG00000066926.13	chr18@57550016@G@A	0.95419631	GTOP-CC131-3082	Spleen	141	rs76175837	0.6737717676790123	218	same	20
ENSG00000254521.7	chr19@51491672@T@C	3.13170568	GTOP-CC131-3082	Spleen	166	rs7245807	2.797012977836145	159	same	20
ENSG00000268500.8	chr19@51612392@G@C	2.30378075	GTOP-CC131-3082	Spleen	95	rs3829655	1.444784842672896	134	same	20
ENSG00000162512.16	chr1@30869550@A@C	0.95419631	GTOP-CC131-3082	Spleen	423	rs1141367	-0.5875879701279796	458	diff	20
ENSG00000116791.14	chr1@74706317@T@A	0.62403207	GTOP-CC131-3082	Spleen	216	rs7527057	0.749456538349403	185	same	20
ENSG00000162623.16	chr1@74733530@G@A	4.32192809	GTOP-CC131-3082	Spleen	21	rs745108	3.4594316186372973	24	same	20
ENSG00000122406.14	chr1@92832120@G@C	5.04439412	GTOP-CC131-3082	Spleen	34	rs200628272	1.9541963103868751	39	same	20
ENSG00000134202.12	chr1@109737079@C@T	-1.75398157	GTOP-CC131-3082	Spleen	258	rs7483	-2.2563397532597853	52	same	20
ENSG00000143248.13	chr1@163147088@T@G	-0.32598631	GTOP-CC131-3082	Spleen	1120	rs15049	-0.43109735017494305	472	same	20
ENSG00000089063.16	chr20@5100403@T@C	0.37356086	GTOP-CC131-3082	Spleen	1134	rs2715	0.547729594522181	773	same	20
ENSG00000171222.11	chr20@35954443@C@G	0.85147748	GTOP-CC131-3082	Spleen	258	rs35448195	1.1023617176296778	107	same	20
ENSG00000184113.10	chr22@19523195@C@G	0.35147237	GTOP-CC131-3082	Spleen	924	rs10314	0.7004397181410922	168	same	20
ENSG00000172554.12	chr2@1102647@G@A	-3.12928302	GTOP-CC131-3082	Spleen	39	rs78913930	-1.8073549220576042	45	same	20
ENSG00000138430.16	chr2@174075256@G@A	1.1733316	GTOP-CC131-3082	Spleen	153	rs1063613	0.8845227825800641	185	same	20
ENSG00000115461.5	chr2@216672873@G@A	-1.38246964	GTOP-CC131-3082	Spleen	101	rs117978260	-0.9602538212072436	271	same	20
ENSG00000170248.15	chr3@33798622@T@C	-1.73696559	GTOP-CC131-3082	Spleen	91	rs1141054	-1.341036917835067	53	same	20
ENSG00000150625.17	chr4@175633823@T@G	1.28590887	GTOP-CC131-3082	Spleen	251	rs6820412	1.234465253637023	228	same	20
ENSG00000250722.6	chr5@42799823@A@G	-0.72102405	GTOP-CC131-3082	Spleen	482	rs16872762	-0.8097775843244599	234	same	20
ENSG00000213949.10	chr5@52956125@T@G	1.6918777	GTOP-CC131-3082	Spleen	55	rs7034	-0.3879256536616024	651	diff	20
ENSG00000124782.21	chr6@7251493@T@G	-3.32192809	GTOP-CC131-3082	Spleen	22	rs397834173	-4.118941072723508	147	same	20
ENSG00000168405.19	chr6@25081259@C@T	-1.80735492	GTOP-CC131-3082	Spleen	81	rs159988	-1.0840642647884744	156	same	20
ENSG00000274618.2	chr6@26240524@C@T	1.29278175	GTOP-CC131-3082	Spleen	69	rs16891477	0.4239421047929811	2742	same	20
ENSG00000124587.14	chr6@42964464@C@T	2.27301849	GTOP-CC131-3082	Spleen	35	rs1129186	1.2085866218114174	149	same	20
ENSG00000112299.8	chr6@132682726@A@T	-0.75002175	GTOP-CC131-3082	Spleen	177	rs1044593	-0.8605969433345836	107	same	20
ENSG00000105939.14	chr7@139047097@C@T	1.21150411	GTOP-CC131-3082	Spleen	63	rs10250435	0.7142455176661227	169	same	20
ENSG00000273344.3	chr7@155004869@T@C	-1.80735492	GTOP-CC131-3082	Spleen	36	rs431085	-1.3439544012173614	46	same	20
ENSG00000038945.15	chr8@16109425@G@A	-1.422233	GTOP-CC131-3082	Spleen	92	chr8_16109425_G_A	-1.3785116232537298	198	same	20
ENSG00000185585.20	chr9@124814808@A@T	-0.60823228	GTOP-CC131-3082	Spleen	207	rs8975	-0.44961064782626997	317	same	20
ENSG00000196072.12	chr10@100274717@T@C	-3.11547722	GTOP-CC201-3170	Lymph_node	203	rs41290536	2	25	diff	20
ENSG00000167244.22	chr11@2129665@C@T	-2.5849625	GTOP-CC201-3170	Lymph_node	63	rs11564732	-3.526859546157588	476	same	20
ENSG00000137726.17	chr11@117837910@G@A	0.50919499	GTOP-CC201-3170	Lymph_node	521	rs520333	0.37578569888887225	749	same	20
ENSG00000064115.11	chr12@26973263@T@G	-2.13750352	GTOP-CC201-3170	Lymph_node	27	rs1127782	-1.917537839808027	43	same	20
ENSG00000155957.19	chr12@66137823@T@C	-1.82396964	GTOP-CC201-3170	Lymph_node	168	rs11176054	-0.9004643264490856	86	same	20
ENSG00000155465.21	chr14@22778903@A@G	-1.07528813	GTOP-CC201-3170	Lymph_node	87	rs1805061	-0.7935491225325738	123	same	20
ENSG00000103811.18	chr15@78921850@C@T	-1.41980674	GTOP-CC201-3170	Lymph_node	555	rs5849	-0.9223791028775263	304	same	20
ENSG00000224877.4	chr17@81239762@T@C	-3	GTOP-CC201-3170	Lymph_node	27	rs2255166	-1.6629650127224294	50	same	20
ENSG00000105193.9	chr19@39435869@A@C	0.42097341	GTOP-CC201-3170	Lymph_node	1560	rs17628	0.2334901302197785	1771	same	20
ENSG00000291072.2	chr1@16618570@A@G	2.26303441	GTOP-CC201-3170	Lymph_node	29	rs7803	1.3785116232537298	90	same	20
ENSG00000162512.16	chr1@30869556@A@C	3.23029762	GTOP-CC201-3170	Lymph_node	135	rs2491131	1.0230836131130412	94	same	20
ENSG00000152332.16	chr1@162497842@C@T	1.28379297	GTOP-CC201-3170	Lymph_node	79	rs1217339564	1.584962500721156	52	same	20
ENSG00000143248.13	chr1@163147088@T@G	-0.39709845	GTOP-CC201-3170	Lymph_node	1828	rs15049	-0.6478623945346114	960	same	20
ENSG00000143196.5	chr1@168696108@A@C	0.4865588	GTOP-CC201-3170	Lymph_node	437	rs16861320	0.7315111640740981	282	same	20
ENSG00000143811.20	chr1@225920220@C@T	0.47566386	GTOP-CC201-3170	Lymph_node	557	rs75484905	0.7332134593050987	205	same	20
ENSG00000101220.18	chr20@3753867@T@C	0.7049932	GTOP-CC201-3170	Lymph_node	192	rs2295340	0.9068905956085185	161	same	20
ENSG00000125534.11	chr20@63520804@G@A	1.03066714	GTOP-CC201-3170	Lymph_node	779	rs310625	1.096861539252589	113	same	20
GTOPG000000085	chr22@22759095@T@C	1.81262986	GTOP-CC201-3170	Lymph_node	352	rs534611887	-4.320599850164826	3420	diff	20
ENSG00000100138.15	chr22@41674789@C@T	-0.759866	GTOP-CC201-3170	Lymph_node	404	rs132806	-0.6508504363776134	275	same	20
ENSG00000128699.15	chr2@189770981@A@G	0.86569891	GTOP-CC201-3170	Lymph_node	127	rs112671685	1.0524674198941355	83	same	20
ENSG00000168309.18	chr3@58565837@G@A	-1	GTOP-CC201-3170	Lymph_node	93	rs7614260	-0.9259994185562233	87	same	20
ENSG00000132465.12	chr4@70656005@G@C	0.06432202	GTOP-CC201-3170	Lymph_node	57563	rs7697213	0.7604201578361618	5687	same	20
ENSG00000196104.11	chr4@166733809@C@G	-1.51457317	GTOP-CC201-3170	Lymph_node	54	rs6846930	-1.777607578663552	31	same	20
ENSG00000196104.11	chr4@166734067@C@T	-1.62148838	GTOP-CC201-3170	Lymph_node	53	rs3762246	-2.807354922057604	32	same	20
ENSG00000129625.13	chr5@112877904@A@G	-0.83871909	GTOP-CC201-3170	Lymph_node	145	rs74845632	-0.5025003405291831	261	same	20
ENSG00000164405.11	chr5@132867460@T@G	2.17880315	GTOP-CC201-3170	Lymph_node	199	rs80192278	1.8231222379159207	118	same	20
ENSG00000187837.5	chr6@26056321@A@G	0.88752527	GTOP-CC201-3170	Lymph_node	114	rs10425	0.19689657075417752	2818	same	20
ENSG00000197061.5	chr6@26104052@T@C	-0.20045988	GTOP-CC201-3170	Lymph_node	3561	rs2229768	-0.289172001620972	871	same	20
ENSG00000057608.18	chr10@5766123@G@A	-0.63558857	GTOP-CC201-5156	Lung_Apex	429	rs1129614	-0.21874883187829502	1348	same	20
ENSG00000185303.17	chr10@79557057@G@A	1.18845698	GTOP-CC201-5156	Lung_Apex	20291	rs9408	1.2587392294764563	88357	same	20
ENSG00000196072.12	chr10@100274717@T@C	-3.11547722	GTOP-CC201-5156	Lung_Apex	174	rs41290536	2.0874628412503395	63	diff	20
ENSG00000167244.22	chr11@2129665@C@T	-3.28540222	GTOP-CC201-5156	Lung_Apex	43	rs11564732	-2.1658088929700803	214	same	20
ENSG00000170955.10	chr11@6319476@A@G	0.29744616	GTOP-CC201-5156	Lung_Apex	2093	rs1051992	0.3898079508625246	633	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.24156067	GTOP-CC201-5156	Lung_Apex	2191	rs3133187	-0.3193026254805391	989	same	20
ENSG00000173391.9	chr12@10158964@T@C	0.73039294	GTOP-CC201-5156	Lung_Apex	234	rs1050286	0.7475155135071161	292	same	20
ENSG00000188906.17	chr12@40237989@T@C	-0.94536474	GTOP-CC201-5156	Lung_Apex	433	rs10878245	0.39668159958699883	1420	diff	20
ENSG00000135480.17	chr12@52233431@A@G	-0.34080956	GTOP-CC201-5156	Lung_Apex	757	rs7308888	-0.22141531663205483	2742	same	20
ENSG00000155957.19	chr12@66137823@T@C	-1.70588728	GTOP-CC201-5156	Lung_Apex	260	rs11176054	-1.2387868595871165	252	same	20
ENSG00000135678.12	chr12@68855966@G@A	0.34460353	GTOP-CC201-5156	Lung_Apex	1834	rs1129786	0.40945646701554406	603	same	20
ENSG00000103811.18	chr15@78921850@C@T	-1.43571107	GTOP-CC201-5156	Lung_Apex	5391	rs5849	-1.6525417070723214	4090	same	20
ENSG00000103876.14	chr15@80152950@G@C	2.03562391	GTOP-CC201-5156	Lung_Apex	51	rs112474268	2.5025003405291835	20	same	20
ENSG00000103534.17	chr16@19410697@A@C	2.74723393	GTOP-CC201-5156	Lung_Apex	108	rs9934889	1.7127180479195288	154	same	20
ENSG00000196502.15	chr16@28606193@C@T	2.45943162	GTOP-CC201-5156	Lung_Apex	26	rs1042028	1.956056652412403	122	same	20
ENSG00000289755.2	chr16@28606193@C@T	3.70043972	GTOP-CC201-5156	Lung_Apex	28	rs1042028	1.956056652412403	122	same	20
ENSG00000161921.17	chr17@4734101@C@T	-0.43663975	GTOP-CC201-5156	Lung_Apex	546	rs1131456	-0.3078042759538164	781	same	20
ENSG00000168961.17	chr17@27631278@G@A	-0.56851198	GTOP-CC201-5156	Lung_Apex	365	rs3751093	-0.5029851985545464	423	same	20
ENSG00000264364.3	chr17@58083481@T@C	-3.24792751	GTOP-CC201-5156	Lung_Apex	21	rs2533003	-2.2587342684001683	81	same	20
ENSG00000132475.10	chr17@75778042@T@C	0.18727621	GTOP-CC201-5156	Lung_Apex	11371	rs1379284906	0.2377799906628969	3600	same	20
ENSG00000224877.4	chr17@81239762@T@C	-3.64385619	GTOP-CC201-5156	Lung_Apex	27	rs2255166	-3.321928094887362	22	same	20
ENSG00000134440.12	chr18@57601254@A@C	-0.42779673	GTOP-CC201-5156	Lung_Apex	462	rs11356	-0.4877277766865155	430	same	20
ENSG00000064687.13	chr19@1065019@G@T	1.02191478	GTOP-CC201-5156	Lung_Apex	297	rs4147934	0.9560566524124029	147	same	20
ENSG00000105193.9	chr19@39435869@A@C	0.46948528	GTOP-CC201-5156	Lung_Apex	930	rs17628	0.19959255196331024	2114	same	20
ENSG00000129451.12	chr19@51014542@G@A	-1.31366048	GTOP-CC201-5156	Lung_Apex	122	rs10426	-1.0901978089715783	97	same	20
ENSG00000291072.2	chr1@16618570@A@G	3.24792751	GTOP-CC201-5156	Lung_Apex	21	rs7803	1.3495844377902277	110	same	20
ENSG00000162512.16	chr1@30869556@A@C	3.96962635	GTOP-CC201-5156	Lung_Apex	50	rs2491131	1.7293524100563311	82	same	20
ENSG00000184292.7	chr1@58575905@A@G	-0.35922028	GTOP-CC201-5156	Lung_Apex	1203	rs3551	-0.34646946214085267	1933	same	20
ENSG00000134202.12	chr1@109737079@C@T	0.96487178	GTOP-CC201-5156	Lung_Apex	859	rs7483	1.0809199953835675	243	same	20
ENSG00000174307.7	chr1@201465941@C@A	0.55198518	GTOP-CC201-5156	Lung_Apex	291	rs1053582	0.5966443057687916	412	same	20
ENSG00000162896.6	chr1@206928948@A@T	0.4370964	GTOP-CC201-5156	Lung_Apex	1184	rs13190	0.4091949311050127	3024	same	20
ENSG00000125868.16	chr20@17570129@C@T	0.21650094	GTOP-CC201-5156	Lung_Apex	2804	rs16999426	-0.3766452645964311	547	diff	20
ENSG00000131055.5	chr20@31637951@C@G	-1.07800251	GTOP-CC201-5156	Lung_Apex	112	rs1040809834	-2.4854268271702415	33	same	20
ENSG00000125534.11	chr20@63521958@G@C	0.81830895	GTOP-CC201-5156	Lung_Apex	2020	rs1139147	0.6545846416543588	538	same	20
ENSG00000230513.5	chr22@21002636@T@A	-1.51457317	GTOP-CC201-5156	Lung_Apex	54	rs9625292	-1.415037499278844	44	same	20
GTOPG000000085	chr22@22758759@C@T	0.13128932	GTOP-CC201-5156	Lung_Apex	26413	rs4822304	-2.584962500721156	203	diff	20
ENSG00000100138.15	chr22@41674789@C@T	-0.97104863	GTOP-CC201-5156	Lung_Apex	447	rs132806	-0.5299211371631943	457	same	20
ENSG00000003436.16	chr2@187478770@T@C	0.92599942	GTOP-CC201-5156	Lung_Apex	116	rs7586970	0.877515993475005	122	same	20
ENSG00000132465.12	chr4@70656005@G@C	0.08102848	GTOP-CC201-5156	Lung_Apex	15423	rs7697213	0.7134929897283209	4580	same	20
ENSG00000250722.6	chr5@42800622@A@G	0.25724277	GTOP-CC201-5156	Lung_Apex	2283	rs6413428	0.20843974932620457	4479	same	20
ENSG00000250978.6	chr5@67464971@C@G	-1.36257008	GTOP-CC201-5156	Lung_Apex	50	rs10940108	-2.426264754702098	102	same	20
ENSG00000129625.13	chr5@112876628@T@C	-0.60726117	GTOP-CC201-5156	Lung_Apex	270	rs3733963	-0.314773375805415	635	same	20
ENSG00000164405.11	chr5@132867460@T@G	2.75633092	GTOP-CC201-5156	Lung_Apex	287	rs80192278	1.6003925412907622	125	same	20
ENSG00000187837.5	chr6@26056321@A@G	1.14585087	GTOP-CC201-5156	Lung_Apex	151	rs10425	0.1743652226445562	4987	same	20
ENSG00000112167.11	chr6@39104878@T@C	-2.07038933	GTOP-CC201-5156	Lung_Apex	26	rs79724767	-3.3923174227787602	23	same	20
ENSG00000135218.19	chr7@80624139@T@A	0.74745797	GTOP-CC201-5156	Lung_Apex	367	rs2366855	-1.048363021561399	135	diff	20
ENSG00000105854.13	chr7@95405463@G@C	0.71884904	GTOP-CC201-5156	Lung_Apex	1569	rs7493	0.4521136701532902	1319	same	20
ENSG00000106565.19	chr7@150791528@A@G	-0.3953417	GTOP-CC201-5156	Lung_Apex	683	rs2302479	-0.43459976565736164	689	same	20
ENSG00000167244.22	chr11@2129214@T@C	2.44745898	GTOP-CC241-1470	Small_Intestine	213	rs2585	2.7078192485066896	113	same	20
ENSG00000254772.10	chr11@62567436@G@C	-1	GTOP-CC241-1470	Small_Intestine	96	rs1061093	-0.19944897776841744	6419	same	20
ENSG00000254614.2	chr11@65180806@A@C	-2.15200309	GTOP-CC241-1470	Small_Intestine	49	rs3953797	-2	30	same	20
ENSG00000172893.18	chr11@71435531@G@A	0.72246602	GTOP-CC241-1470	Small_Intestine	212	rs909217	0.9372642446520374	137	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.36268101	GTOP-CC241-1470	Small_Intestine	3303	rs3133187	-0.4968315904424912	868	same	20
ENSG00000110244.7	chr11@116821618@C@T	0.15379786	GTOP-CC241-1470	Small_Intestine	4582	rs5104	0.0755316285999221	14023	same	20
ENSG00000111671.10	chr12@6871059@G@C	1.73039294	GTOP-CC241-1470	Small_Intestine	95	rs11064436	1.6520766965796931	58	same	20
ENSG00000139329.5	chr12@91103708@A@G	-0.52428514	GTOP-CC241-1470	Small_Intestine	1480	rs80228231	-0.7369655941662062	136	same	20
ENSG00000157326.19	chr14@23953881@A@G	-0.66837851	GTOP-CC241-1470	Small_Intestine	725	rs2273944	-0.539810464328781	292	same	20
ENSG00000157379.14	chr14@24290803@G@A	-0.857981	GTOP-CC241-1470	Small_Intestine	135	rs4568	-1.2446223687199134	155	same	20
ENSG00000185088.14	chr15@63153673@C@T	-1.2043585	GTOP-CC241-1470	Small_Intestine	76	rs28542166	-2.035623909730721	51	same	20
ENSG00000185088.14	chr15@63153813@G@A	-1.02748074	GTOP-CC241-1470	Small_Intestine	79	rs28637229	-2.115477217419936	48	same	20
ENSG00000187720.15	chr15@71782166@A@C	2	GTOP-CC241-1470	Small_Intestine	35	rs12594531	1.632268215499513	41	same	20
ENSG00000180185.13	chr16@1827557@G@A	0.65372204	GTOP-CC241-1470	Small_Intestine	1230	rs3743853	0.5652801348594565	305	same	20
ENSG00000213977.8	chr17@3663563@C@T	-1.90500349	GTOP-CC241-1470	Small_Intestine	484	rs11541134	-0.5787035102494739	576	same	20
ENSG00000263874.3	chr17@38925828@A@C	5.78135971	GTOP-CC241-1470	Small_Intestine	56	rs573556	1.9385994553358568	29	same	20
ENSG00000159224.4	chr17@48958681@C@G	0.30352918	GTOP-CC241-1470	Small_Intestine	811	rs72833611	0.5531537624904801	264	same	20
ENSG00000275395.7	chr19@39863427@T@C	-0.28733175	GTOP-CC241-1470	Small_Intestine	2680	rs2405	-0.31984076145226686	1866	same	20
ENSG00000142583.18	chr1@9035170@G@A	-0.6918777	GTOP-CC241-1470	Small_Intestine	170	rs12068539	-0.5461432518306282	278	same	20
ENSG00000134202.12	chr1@109736350@C@T	1.0118741	GTOP-CC241-1470	Small_Intestine	365	rs1537236	1.3923174227787602	58	same	20
ENSG00000162896.6	chr1@206928948@A@T	0.46428464	GTOP-CC241-1470	Small_Intestine	12712	rs13190	0.3097549085030513	28679	same	20
ENSG00000101447.15	chr20@38926473@G@C	-3.45943162	GTOP-CC241-1470	Small_Intestine	216	rs3752290	-3.584962500721156	39	same	20
ENSG00000149596.7	chr20@44111079@C@T	2	GTOP-CC241-1470	Small_Intestine	75	rs6130530	1.7198920808072646	73	same	20
ENSG00000125534.11	chr20@63520804@G@A	0.71769266	GTOP-CC241-1470	Small_Intestine	1116	rs310625	1.1375035237499351	192	same	20
ENSG00000159228.13	chr21@36070334@G@C	-0.10475239	GTOP-CC241-1470	Small_Intestine	8708	rs25678	-0.20258600048542674	1983	same	20
ENSG00000093072.19	chr22@17180457@C@G	-1.70043972	GTOP-CC241-1470	Small_Intestine	51	rs1139055	-0.6724253419714956	166	same	20
ENSG00000128185.10	chr22@20314753@A@T	0.62311864	GTOP-CC241-1470	Small_Intestine	1011	rs1056804	1.1740293997750488	127	same	20
ENSG00000100138.15	chr22@41674789@C@T	-0.84365797	GTOP-CC241-1470	Small_Intestine	517	rs132806	-0.7451861009711747	281	same	20
ENSG00000035115.22	chr2@218386@G@A	-1.03881925	GTOP-CC241-1470	Small_Intestine	168	rs9213	-1.471305718925589	166	same	20
ENSG00000182551.14	chr2@3498427@T@A	-1.37574712	GTOP-CC241-1470	Small_Intestine	1589	rs3349	-1.2619700789386838	384	same	20
ENSG00000138430.16	chr2@174075256@G@A	1.5849625	GTOP-CC241-1470	Small_Intestine	304	rs1063613	1.1454304395215638	212	same	20
ENSG00000115425.14	chr2@216038567@G@A	1.40599236	GTOP-CC241-1470	Small_Intestine	73	rs10171203	-1.1096244911744981	60	diff	20
ENSG00000115474.7	chr2@232768750@G@A	-1.03801333	GTOP-CC241-1470	Small_Intestine	629	rs1801251	-0.9264433930299188	496	same	20
ENSG00000196616.15	chr4@99307309@T@C	-0.13853586	GTOP-CC241-1470	Small_Intestine	6670	rs1042026	-0.3733406677505715	1974	same	20
ENSG00000150753.12	chr5@10250331@T@C	-0.36083919	GTOP-CC241-1470	Small_Intestine	635	rs2578618	0.8930847960834881	120	diff	20
ENSG00000169230.10	chr5@177306615@T@C	0.87110227	GTOP-CC241-1470	Small_Intestine	2979	rs9834	0.8275328039952344	394	same	20
ENSG00000234155.2	chr6@85389340@T@C	-1.85244281	GTOP-CC241-1470	Small_Intestine	83	rs582600	-1.7852611512069874	209	same	20
ENSG00000287591.2	chr6@158297773@A@G	-2.87071698	GTOP-CC241-1470	Small_Intestine	291	rs6924801	-1.4566384037456168	176	same	20
ENSG00000073067.14	chr7@983377@C@T	3.169925	GTOP-CC241-1470	Small_Intestine	40	rs2272375	3.5443205162238103	38	same	20
ENSG00000106537.8	chr7@16753879@A@G	0.49893876	GTOP-CC241-1470	Small_Intestine	403	rs6975847	0.975337945765731	175	same	20
ENSG00000106541.12	chr7@16792758@T@A	0.28224577	GTOP-CC241-1470	Small_Intestine	1846	rs8071	0.4951110909767147	971	same	20
ENSG00000004799.8	chr7@95596501@T@C	0.36523188	GTOP-CC241-1470	Small_Intestine	826	rs10085637	-1.6374299206152916	37	diff	20
ENSG00000167653.5	chr8@142682583@G@A	3.9068906	GTOP-CC241-1470	Small_Intestine	112	rs2976396	3.2479275134435857	21	same	20
ENSG00000136872.21	chr9@101421740@G@A	-0.20224272	GTOP-CC241-1470	Small_Intestine	6202	rs4577	-0.16261207279942283	11457	same	20
ENSG00000148175.13	chr9@121340072@T@C	-0.56884284	GTOP-CC241-1470	Small_Intestine	745	rs16910556	-0.732519689135014	346	same	20
ENSG00000167244.22	chr11@2129214@T@C	2.20163386	GTOP-CC241-1584	Colon	112	rs2585	3.448460500816294	143	same	20
ENSG00000254772.10	chr11@62567436@G@C	-1.26848884	GTOP-CC241-1584	Colon	75	rs1061093	-0.15766670800585914	4195	same	20
ENSG00000166435.17	chr11@74842029@C@T	1.43609911	GTOP-CC241-1584	Colon	63	rs9444	0.958179824305373	103	same	20
ENSG00000149273.15	chr11@75399545@A@G	-0.45030231	GTOP-CC241-1584	Colon	2319	rs3133187	-0.34792330342030686	550	same	20
ENSG00000182919.15	chr11@93763397@T@A	-3.24792751	GTOP-CC241-1584	Colon	21	rs666136	-1.415037499278844	44	same	20
ENSG00000111671.10	chr12@6871059@G@C	1.33184356	GTOP-CC241-1584	Colon	102	rs11064436	2.807354922057604	32	same	20
